,STKCODE,DATE,CLOSE_PRICE,TRDVOL,TRDVAL,MARKETCAP,SHARES,REPORT_DATE,REPORT,Assets_Total,Current_Inventory,Current_Fin_Assets,Cash_and_Cash_Equivalents,Current_Receviables,Current_Liab_Total,Current_Payables,Current_Emp_Benefits,LT_Liab_Total,LT_Payables,LT_Emp_Benefits,Equity_Total,Controlling_Equity_Total,Current_Assets_Total,REV,GROSS,CGS,OPR,SGA_2,NETINC,NETINC_1,FINCOST,FININC,TAX,Add_Exp_WO_CF_Out_5,Add_Exp_WO_CF_Out_6,CFO_Total,PER,ROA,CurrentRatio,LiabRatio,GrossMargin,AssetTurnover,ROA_prev,GrossMargin_prev,AssetTurnover_prev,LiabRatio_prev,CurrentRatio_prev,SHARES_prev,F_ROA,F_ROA_dt,F_CFO,F_Accrual,F_Liquid,F_Lever,F_Shares,F_Margin,F_Turn,F_Score
1740,041830,2022-05-10,26800,46518,1233003400,366725357600,13683782,2021-12-31,Y,203760000000,18357000000,52942999999,18562000000,17339000000,16253000000,5592000000,0,3725000000,137000000,1757000000,183782000000,183735000000,110109999999,137837000000,101320000000,36517000000,35852000000,3436000000,33982000000,34033000000,1778000000,3215999999,5352000000,4286000000,150000000,30351000000,10.791753210523218,16.677463682764035,6.774749276995016,0.08843629952878955,0.7350711347461132,0.6764674126423244,10.565753836894373,0.7230167472601333,0.6447306650616912,0.07399688378101237,7.59029964905966,13683782,1,1,1,0,0,0,1,1,1,6
1743,277410,2022-05-10,2355,515043,1206190260,76262786895,32383349,2021-12-31,Y,88164000000,9350000000,21758000000,7355000000,1857999999,15044000000,3851000000,0,22969000000,236000000,0,50151000000,49846000000,40648000000,38308000000,23926000000,14382000000,8229000000,1192000000,6395000000,6327000000,545000000,132000000,1292000000,1876000000,147000000,9467000000,11.925377153244723,7.253527516900323,2.7019409731454402,0.2999740782835836,0.6245692805680275,0.4345084161335693,7.307639176681863,0.6681109470102777,0.4676060229159951,0.5105116332575997,1.534223423976114,32383349,1,0,1,1,1,1,1,0,0,6
1760,071200,2022-05-10,6770,62266,408323490,165164020660,24396458,2021-12-31,Y,143802000000,1444000000,70590000000,13083000000,25302000000,27273000000,8515000000,0,3232000000,813000000,1453000000,113297000000,113642000000,111776000000,78170000000,46500000000,31670000000,7417000000,2260000000,22639000000,22656000000,140000000,14826000000,3386000000,2251000000,108000000,15944000000,7.295552836256018,15.74317464291178,4.098412349209841,0.24072129006063708,0.5948573621593962,0.543594664886441,5.577539256941598,0.6231857169361629,0.5861895878125706,0.2870967741935484,3.2994209456609274,24396458,1,1,1,0,1,1,1,0,0,6
1762,101930,2022-05-10,16050,38835,608958300,149773865250,9331705,2021-12-31,Y,364700000000,32539999999,18920000000,28788000000,21136000000,169587000000,16525000000,0,5488000000,1177000000,678000000,189625000000,189625000000,101724000000,110475000000,12669000000,97806000000,3629999999,363000000,15263000000,15263000000,3149000000,3500000000,12169000000,7170000000,39000000,4154999999,9.812871994365459,4.185083630381135,0.5998337136690902,0.8943282794990112,0.1146775288526816,0.3029202083904579,10.046795369721313,0.08321749080352162,0.3339048557300646,0.9045504589388143,0.6189268974977977,9331705,1,0,1,0,0,1,1,1,0,5
1768,950140,2022-05-10,7010,122825,840479230,139273740660,19867866,2021-12-31,Y,128181000000,39450000000,324000000,8907000000,35265000000,27914000000,14506000000,0,19315000000,0,1066000000,80951000000,80951000000,88234000000,160816000000,34500000000,126316000000,16952000000,590000000,14997000000,14997000000,1169000000,1377000000,101000000,4195000000,110000000,-6864000000,9.286773398679737,11.699861914012217,3.1609228344200044,0.34482588232387495,0.2145308924485126,1.254600915892371,2.8348832289338373,0.18337367315992067,1.2616978025515788,0.5106319849503841,2.2195106205119606,19867866,1,1,0,0,1,1,1,1,0,6
1790,147830,2022-05-10,3395,73076,241244500,67900000000,20000000,2021-12-31,Y,73658000000,6201000000,52009000000,3426000000,2782000000,5417000000,4229999999,0,685000000,405000000,0,67557000000,67557000000,64537000000,37416000000,11672000000,25744000000,6803000000,187000000,7537000000,7537000000,5000000,579000000,638000000,374000000,32000000,6129000000,9.008889478572376,10.232425534225746,11.91378992062027,0.08018414079962106,0.3119521060508873,0.5079692633522496,8.604556242536015,0.28604230968154787,0.40159634774984504,0.06543605076290603,14.17779985100571,20000000,1,1,1,0,0,0,1,1,1,6
1796,137950,2022-05-10,11650,3019930,35935366400,259420033100,22267814,2021-12-31,Y,320805000000,64022000000,18352000000,13201000000,36536000000,154048000000,18421000000,0,38227000000,0,1429000000,128530000000,131332000000,141810000000,392923000000,53386000000,339538000000,39777000000,1206000000,33372000000,32763000000,3365000000,466000000,7487000000,9082000000,168000000,-5309000000,7.773583635982261,10.402581007153879,0.9205572289156626,1.1985373064654166,0.13586885980204774,1.2248032293761006,3.064696849828048,0.1177945049407639,1.110905921899452,0.8733591048642915,0.8948671532846715,22267814,1,1,0,0,1,0,1,1,1,6
1837,382800,2022-05-10,14300,51024,718236750,102454037400,7164618,2021-12-31,Y,67902000000,3464000000,0,26967000000,17708000000,7869000000,3594000000,223000000,4085000000,6000000,405000000,55948000000,55948000000,52194000000,52113000000,21868000000,30245000000,10620000000,249000000,10337000000,10337000000,505999999,1653000000,2620000000,498000000,27000000,8669000000,9.911389900357937,15.223410208830373,6.632863133816241,0.1406484592836205,0.4196265806996335,0.767473712114518,9.789127490810602,0.4231930552934516,0.9112443842565723,1.0044372346008874,1.5775698270948129,7164618,1,1,1,0,1,1,1,0,0,6
1851,007370,2022-05-10,6630,85047,556999080,79560000000,12000000,2021-12-31,Y,98502000000,9060000000,3454999999,11720000000,16712000000,27143000000,3429000000,0,6041000000,2277000000,0,65317999999,65317999999,41005000000,62839000000,33983999999,28856000000,6964000000,290000000,9538000000,9538000000,524000000,136000000,2594000000,2122000000,32000000,1971000000,8.341371356678549,9.683052120769121,1.510702575249604,0.4155516090574658,0.5408106430560639,0.6379464376357841,7.303990725091143,0.5306814740030288,0.6917768993309215,0.3834058421379739,1.551412978872859,12000000,1,1,1,0,0,0,1,1,0,5
1854,158310,2022-05-10,1680,0,0,80373095040,47841128,2021-12-31,Y,29956000000,388000000,0,3377000000,8366000000,3045000000,355000000,0,283000000,0,200999999,26627000000,26627000000,13150000000,3499000000,2504000000,994999999,-408000000,140000000,12180000000,12180000000,3899000000,1643000000,0,306000000,15000000,-9538000000,6.598776275862069,40.65963413005741,4.318555008210181,0.11435760694032374,0.7156330380108602,0.11680464681532915,-243.72797284949746,0.21977124183006536,0.05325675499282078,-1.3768551846782187,0.12237979277085423,47841128,1,1,0,0,1,0,1,1,1,6
1866,293490,2022-05-10,56900,782647,43900233100,4474218325900,78633011,2021-12-31,Y,4305012000000,60161000000,149471000000,808676000000,102490000000,842729000000,662627000000,7431999999,1041796999999,98000000,19882000000,2420486000000,2101291000000,1151245000000,1012481000000,1012481000000,0,111917000000,43263000000,520155000000,528656000000,65236000000,18144000000,201919000000,20109000000,23154000000,227786000000,8.60170204246811,12.082544717645387,1.3660915905350355,0.3481652031864675,1.0,0.23518656858563924,5.153857663720922,1.0,0.3782857169031202,0.15535816512723588,4.366450932511409,78633011,1,1,1,0,0,0,1,0,0,4
1873,078340,2022-05-10,88100,171532,14858430900,1133531602000,12866420,2021-12-31,Y,1858805000000,6209000000,266294999999,253740000000,68820000000,175251000000,68021000000,0,270613000000,2168000000,3115000000,1412941000000,1173853000000,644909000000,558681000000,398739000000,159942000000,52623000000,12947999999,121536999999,129442000000,7895000000,52076000000,23721000000,8660000000,5173000000,90153000000,9.326637995090604,6.538448088906583,3.6799162344294754,0.12403277985421897,0.7137149822528419,0.30055923025814973,7.285069943534274,0.8253577189271281,0.48515248796147675,0.06748588692345166,10.859404619280872,12866420,1,0,1,0,0,0,1,0,0,3
1877,221980,2022-05-10,15100,22625,341533600,60925480000,4034800,2021-12-31,Y,107926000000,13928000000,9377000000,19852000000,12987000000,15544999999,2890000000,0,4014000000,13000000,1130000000,88366000000,88366000000,56791999999,54057000000,13538000000,40519000000,6845999999,271000000,8001000000,8001000000,198000000,1206000000,1892000000,638000000,32000000,1205000000,7.614733158355206,7.413412894019977,3.6533933742459563,0.17591607630762962,0.25043935105536747,0.5008709671441544,7.115976044027193,0.2602301655761503,0.4808493849142117,0.16340512371998106,4.003345227475468,4034800,1,1,1,0,0,0,1,0,1,5
1887,083550,2022-05-10,7480,28634,211003550,84162087680,11251616,2021-12-31,Y,179952000000,41356000000,9495000000,15569999999,23916000000,41668000000,15319000000,0,12696000000,35000000,3206000000,125589000000,125458000000,93010000000,143246000000,30031000000,113215000000,8318000000,1491000000,7420000000,7501000000,534000000,308000000,3745000000,5148000000,467000000,-2276000000,11.342599417789758,4.123321774695475,2.2321685706057406,0.3317806495791829,0.2096463426552923,0.7960233840135147,19.00749499557749,0.3253029359643661,1.093472138168614,0.395118705004883,2.239993000568704,11251616,1,0,0,0,0,1,1,0,0,3
1900,052400,2022-05-10,26000,136260,3513425950,404537068000,15559118,2021-12-31,Y,1058500000000,19213000000,16457000000,884654000000,58203000000,237980000000,206371999999,0,2514000000,353000000,108000000,135045000000,135045000000,983012999999,194500000000,98384000000,96117000000,48150000000,2903000000,52541999999,52565000000,2975000000,6127000000,156000000,2906000000,2000000000,350422000000,7.699308515239224,4.963816721681625,4.130653836452643,1.7622274056795884,0.5058303341902314,0.18375059045819556,2.7650178090572606,0.43136884888953403,0.2002229220223416,1.1839723411940761,5.060651493623661,15559118,1,1,1,1,0,0,1,1,0,6
1927,033290,2022-05-10,7000,336935,2364259360,619501638000,88500234,2021-12-31,Y,1030960000000,104871000000,8278000000,111796000000,47620000000,238839000000,95501000000,0,349227000000,4743000000,2118000000,442895000000,438185000000,281287000000,673980000000,255611000000,418368000000,92379000000,6584000000,65177000000,63616999999,3182000000,1453000000,22562000000,9754000000,2077000000,90340000000,9.504911824723445,6.321971754481261,1.1777264182147806,0.53926777227108,0.37925606101071246,0.6537402033056569,16.48265184395543,0.5512298878338543,0.9839220653962145,0.18008257002915107,3.4399414945192195,88500234,1,0,1,1,0,0,1,0,0,4
1928,056360,2022-05-10,8500,71812,610674220,83272800000,9796800,2021-12-31,Y,159423000000,33538000000,39387000000,8276000000,15372999999,29149000000,15301000000,0,2302000000,1103000000,19000000,127973000000,127973000000,97314000000,85732000000,24715000000,61016999999,5683000000,1007000000,7012000000,7012000000,2617000000,975000000,45000000,1337000000,0,-3715000000,11.875755847119224,4.398361591489309,3.3385021784623827,0.22777460870652402,0.28828208836840385,0.5377643125521412,3.5967755778410107,0.27584800741427246,0.5342677379529804,0.22095761703524391,3.3109889701786313,9796800,1,1,0,0,1,0,1,1,1,6
1947,110790,2022-05-10,42500,32503,1307944750,497907900000,11715480,2021-12-31,Y,426300000000,107333999999,63876000000,59377000000,28463000000,119420000000,41415000000,0,902999999,90000000,4000000,305978000000,306230000000,259594999999,375939000000,272223999999,103715000000,87103000000,7031999999,68130999999,68292999999,2089000000,4032000000,19555000000,6584999999,447000000,72330000000,7.308096167784241,15.981937602392682,2.1737983587255068,0.39028949793776024,0.7241174765028369,0.8818648838845883,12.315439023923567,0.6698196442128157,0.9325216370837612,0.2999009018762023,2.834073806680921,11715480,1,1,1,1,0,0,1,1,0,6
1948,900250,2022-05-10,1125,730272,808554725,80809454250,71830626,2021-12-31,Y,356269000000,5032000000,0,97909000000,63352000000,13626000000,10121000000,2547000000,3797000000,0,0,338846000000,338286000000,173652000000,62299000000,26052999999,36245000000,14797000000,1061000000,9799000000,9391000000,156000000,353000000,2092000000,10497000000,777000000,40492000000,8.246704178997858,2.7504498005720395,12.74416556583003,0.04021295809895941,0.4181929083773415,0.1748650598283881,6.884764717902988,0.4492453681788659,0.28125793407518873,0.1060416074929511,4.5708826027307765,71830626,1,0,1,1,1,1,1,0,0,6
1953,352770,2022-05-10,9940,35943,349586840,134589001540,13540141,2021-12-31,Y,102586999999,1614999999,27837000000,16836000000,27363000000,39222000000,1575000000,0,4752000000,298000000,1180000000,58614000000,58614000000,74425000000,55426000000,37413000000,18013000000,22924000000,691000000,15853000000,15853000000,1281000000,3572999999,8966000000,2562000000,81000000,2118000000,8.489812750898883,15.453225067654316,1.8975319973484268,0.6691575391544682,0.6750081189333526,0.5402828818518943,-30.043418647166366,0.18228105896130345,0.22440585009140768,0.06345190380761523,13.116857481247532,13540141,1,1,1,0,0,0,1,1,1,6
2005,177830,2022-05-10,4880,315276,1480788430,69289675520,14198704,2021-12-31,Y,136880000000,17668000000,1778000000,19344000000,14337000000,43729000000,10061000000,0,21751000000,0,2569000000,71400000000,71400000000,59812000000,126265000000,16408000000,109857000000,5889000000,248000000,7070000000,7145999999,4744000000,8315000000,827000000,7731000000,221000000,3572999999,9.80051987553041,5.165108123904149,1.3677879667954904,0.6124509803921568,0.12994891696036115,0.9224503214494447,3.0494882346734196,0.15659255349002105,0.9708617856690634,0.8994209630986653,0.9107789113790532,14198704,1,1,1,0,1,1,1,0,0,6
2010,170790,2022-05-10,14400,67504,961645150,98731152000,6856330,2021-12-31,Y,83784000000,5235000000,15116999999,23128000000,14269999999,10533000000,5928000000,2871000000,11340000000,0,10490000000,61910000000,61910000000,60223000000,54334000000,27335000000,26999000000,10945000000,279000000,11168000000,11168000000,169000000,1008000000,936999999,1016000000,437000000,11468000000,8.84054011461318,13.329513988350996,5.717554352985854,0.17013406557906638,0.5030919866013914,0.6485009070944333,15.103282399547254,0.5040915708619911,0.563638936049802,0.1659813227809458,6.050706181986571,6856330,1,0,1,1,0,0,1,0,1,5
2036,114630,2022-05-10,4050,83070,338541500,54974558250,13573965,2021-12-31,Y,114859999999,13169999999,43041000000,14234000000,12600000000,38227000000,5257000000,0,68000000,11000000,0,76565000000,76565000000,83535000000,66958000000,13099000000,53858000000,5839000000,363000000,4722000000,4722000000,3180000000,308000000,1330000000,1297000000,0,72000000,11.642219027954257,4.111091763922263,2.185235566484422,0.4992751257101809,0.19563009647838944,0.5829531603742204,2.153235974587164,0.24508079361832685,0.5984747401794568,0.07779403938265035,8.885753377629554,13573965,1,1,1,0,0,0,1,0,0,4
2039,005670,2022-05-10,6990,56338,382620490,69900000000,10000000,2021-12-31,Y,153153000000,26581000000,10853000000,8885000000,26305000000,50144000000,21557000000,0,6285000000,208000000,1027000000,96724000000,87773000000,73472000000,148291000000,22545000000,125746000000,6092000000,850000000,7659000000,5929000000,264000000,209000000,600000000,6360000000,130000000,5640000000,9.126517822169996,5.000881471469707,1.4652201659221442,0.5184235556842148,0.15203215299647316,0.9682539682539683,4.052910052910052,0.147696161240663,0.9688606701869489,0.5147861432714484,1.6898815596859336,10000000,1,1,1,0,0,0,1,1,0,5
2047,053610,2022-05-10,26400,141582,3730308950,290400000000,11000000,2021-12-31,Y,285629000000,44488000000,45058000000,44884000000,41403000000,33108000000,14040000000,0,1456000000,725000000,651000000,251065000000,250459000000,176526000000,173997000000,68274000000,105723000000,50333000000,624000000,47075000000,47167000000,96000000,491000000,11125000000,2129000000,214000000,19815000000,6.168879447689856,16.481169629134296,5.3318231243204055,0.1318702328082369,0.39238607562199346,0.6091713376442868,4.892460826899741,0.33625034680477206,0.3803176054728031,0.09057531092331284,6.829363383892331,11000000,1,1,1,0,0,0,1,1,1,6
2048,377220,2022-05-10,8970,76635,671476460,126970350000,14155000,2021-12-31,Y,96414000000,20932000000,35981000000,8123000000,4454000000,11646000000,8865000000,0,341000000,10000000,0,84427000000,84427000000,71717000000,135103000000,102104000000,32999000000,11424000000,662000000,11282000000,11282000000,102000000,421000000,356000000,959000000,112999999,-1175000000,11.254241269278497,11.70162009666646,6.158080027477245,0.13794165373636397,0.7557493171876272,1.4012798971103781,-17.365309388335703,0.7868850941737239,2.401426920341394,0.7719966159052454,1.6972602739726028,14155000,1,1,0,0,1,1,1,0,0,5
2052,075130,2022-05-10,3770,123360,453355870,62666146400,16622320,2021-12-31,Y,94172000000,261000000,8490000000,17047000000,8633000000,9268000000,5675000000,0,3196000000,685000000,0,81709000000,70137000000,35498000000,28556000000,28556000000,0,580000000,1880000000,8855000000,5985000000,-40000000,154000000,2774000000,1719000000,162000000,1133000000,7.076922236024845,9.40300726330544,3.830168321104877,0.1134269174754311,1.0,0.30323238329864505,1.6901888676465218,1.0,0.2924465118544587,0.09724517160115936,3.9729805013927577,16622320,1,1,1,0,0,0,1,0,1,5
2061,031980,2022-05-10,13200,76454,974688750,284623614000,21562395,2021-12-31,Y,305839000000,9173000000,48826000000,53404999999,13900000000,23242000000,10520000000,0,31058000000,1275000000,0,251539000000,251539000000,126623000000,81624000000,49712000000,31912000000,22627000000,3166000000,46617000000,46617000000,973000000,9398000000,11114000000,1830999999,2796000000,28477000000,6.10557551966021,15.242333384558544,5.448025126925394,0.09239919058277245,0.6090365578751348,0.26688551819748296,24.746999736654,0.538291346105496,0.16625910738246616,0.09161287056023898,5.1530341549684975,21562395,1,0,1,0,1,0,1,1,1,6
2107,021650,2022-05-10,3800,55322,203717335,62132139400,16350563,2021-12-31,Y,137540000000,23979000000,0,9039000000,35437000000,53742999999,36614000000,0,9311000000,0,0,74486000000,74486000000,77341000000,172102000000,21904000000,150198000000,9100000000,399000000,7531999999,7531999999,728000000,141000000,1878000000,7034999999,95000000,1714000000,8.249089140765944,5.4762250974262034,1.4390897419466553,0.7215181376231775,0.12727336114629698,1.2512868983568417,7.575462652565405,0.13947262043551875,1.230565708559523,0.8785438335809806,1.3131109833237493,16350563,1,0,1,0,1,1,1,0,1,6
2119,045100,2022-05-10,16150,163586,2568536000,290700000000,18000000,2021-12-31,Y,624921000000,7825000000,13450000000,100519000000,269400000000,208748999999,150775000000,24651000000,3301000000,0,2295000000,412871000000,412871000000,396252000000,891032000000,95069000000,795963000000,55087000000,5294000000,45845000000,45845000000,110000000,1211000000,12796000000,11282000000,586000000,-5021000000,6.3409313992801835,7.336127286489012,1.8982222669421085,0.5056034451414606,0.10669538243295415,1.4258314250921316,8.844844947850438,0.11905593783249634,1.3937181645118375,0.4650815457649251,1.976298133448762,18000000,1,0,0,0,0,0,1,0,1,3
2142,039010,2022-05-10,9450,13255,124124140,81506250000,8625000,2021-12-31,Y,114361999999,9618000000,12850000000,11214000000,23603000000,20861000000,17281000000,0,501999999,400000000,0,92998000000,92998000000,59362000000,95928000000,17687000000,78241000000,4851000000,621000000,9039000000,9039000000,10000000,622000000,617000000,756000000,282000000,-6906000000,9.017175572519085,7.903849180741014,2.845597047121423,0.22431665197101014,0.18437786673338338,0.8388100942694148,8.43623869734278,0.19541294136936624,0.9576248487591322,0.24620596834826194,2.656927426908577,8625000,1,0,0,0,1,1,1,0,0,4
2164,084110,2022-05-10,25500,31422,801250800,321848046000,12621492,2021-12-31,Y,1283748000000,100869000000,177435000000,218400000000,113697000000,347001000000,63916000000,0,85626000000,1417000000,1779000000,851120000000,537838000000,618519000000,579937000000,328671000000,251266000000,73342000000,5062000000,32070999999,3995000000,27445000000,26335000000,30432000000,27602000000,1719000000,49822000000,10.035485205014982,2.4982317401078715,1.7824703675205547,0.40769926684838803,0.5667356971533115,0.4517529920202407,9.59333967669909,0.5565110659070611,0.5511436498367268,0.3621809004896254,1.800213166619624,12621492,1,0,1,1,0,0,1,1,0,5
2168,010240,2022-05-10,7890,610074,4800436750,97226071440,12322696,2021-12-31,Y,118380000000,31564000000,2590000000,13959000000,20551000000,21279000000,12272000000,0,11184000000,583000000,942000000,85917000000,85917000000,70077000000,141814000000,24493000000,117321000000,13836000000,204000000,11863000000,11863000000,665000000,919999999,3729999999,3490000000,60000000,2632000000,8.195740659192447,10.021118432167595,3.293246863104469,0.24766926219490903,0.17271214407604327,1.1979557357661768,10.827391808986901,0.1983276805802747,1.0972567659684225,0.3358593021842201,2.580316924066924,12322696,1,0,1,0,1,1,1,0,1,6
