,STKCODE,DATE,CLOSE_PRICE,TRDVOL,TRDVAL,MARKETCAP,SHARES,REPORT_DATE,REPORT,Assets_Total,Current_Inventory,Current_Fin_Assets,Cash_and_Cash_Equivalents,Current_Receviables,Current_Liab_Total,Current_Payables,Current_Emp_Benefits,LT_Liab_Total,LT_Payables,LT_Emp_Benefits,Equity_Total,Controlling_Equity_Total,Current_Assets_Total,REV,GROSS,CGS,OPR,SGA_2,NETINC,NETINC_1,FINCOST,FININC,TAX,Add_Exp_WO_CF_Out_5,Add_Exp_WO_CF_Out_6,CFO_Total,PER,EBIT,GreenBlatt
1836,089790,2022-05-10,8300,90500,741604400,85618757900,10315513,2021-12-31,Y,76527000000,7464000000,10141000000,32185000000,5363000000,25989000000,5115000000,346000000,4486000000,0,0,46052000000,46052000000,55224000000,65645000000,16399000000,49246000000,11196000000,438000000,13912000000,13912000000,619000000,989000000,-1382000000,1036000000,206999999,17983000000,6.154309797297297,12160000000,0.24061102536705054
1837,052670,2022-05-10,2405,186782,438959005,70055398920,29129064,2021-12-31,Y,39159000000,5153000000,19602000000,6149000000,1888000000,1632999999,1036000000,0,195000000,40000000,0,37331000000,37331000000,33298000000,16912000000,2225000000,14688000000,-1726000000,121000000,-712000000,-712000000,2160000000,3804000000,851000000,325000000,0,-104000000,-98.39241421348315,-1505000000,-0.04010552683365918
1838,199820,2022-05-10,13950,19231,261176700,154984500000,11110000,2021-12-31,Y,151163000000,19027000000,12157000000,13341000000,33951000000,34239999999,19410000000,0,869999999,261000000,0,116053000000,116053000000,79998000000,147231000000,23844000000,123386999999,12856000000,536000000,12909000000,12909000000,864000000,3877000000,2866000000,2795000000,215000000,14821000000,12.005926098071113,12762000000,0.10914875601798492
1839,023440,2022-05-10,2415,139912,330995470,87797774190,36355186,2021-12-31,Y,140389000000,32612000000,15274000000,7893000000,10438000000,50070000000,12249000000,0,9518000000,200000000,178000000,80802000000,80802000000,67280999999,84471000000,10159000000,74312000000,5262000000,269000000,-1300000000,-1300000000,8013000000,1235000000,39000000,2726000000,2000000,-11297000000,-67.53674937692308,5517000000,0.06108349295275634
1840,038010,2022-05-10,6370,88640,556657320,57330000000,9000000,2021-12-31,Y,162029000000,39619000000,4418000000,5193000000,20945000000,75762000000,23743000000,0,13610000000,749000000,3432000000,72657000000,72308000000,70733000000,179328000000,16731000000,162596000000,715000000,821000000,746000000,747000000,1232000000,975000000,378000000,5024000000,26000000,-15272000000,76.84986595174263,1381000000,0.016008438916387494
1841,276730,2022-05-10,2620,709760,1820612780,148699307820,56755461,2021-12-31,Y,92779000000,6813000000,20834000000,10463000000,2378000000,25040000000,15285000000,0,9718000000,0,880000000,58021000000,53491999999,45820000000,28839000000,11037000000,17801000000,-7248999999,1036999999,-8190000000,-8220000000,828999999,223000000,0,2695000000,110000000,-6212000000,-18.15620364102564,-7584000001,-0.1119591372916636
1842,080220,2022-05-10,5240,488723,2511206010,180480444920,34442833,2021-12-31,Y,167955000000,56610000000,1943000000,17082000000,33963000000,45713000000,22308000000,0,5144000000,103000000,2423000000,117099000000,115977000000,114577000000,193315000000,40443000000,152871000000,20058000000,874000000,12801000000,12572000000,6469000000,389000000,5435000000,3972000000,86000000,7283000000,14.098933280212483,24316000000,0.19891690253758937
1843,216080,2022-05-10,17300,46954,789000100,307979080700,17802259,2021-12-31,Y,147925000000,8156999999,5927000000,75198000000,3321000000,29391000000,5088000000,0,63973000000,56000000,0,54562000000,54562000000,93772000000,33223000000,15069999999,18153000000,2279000000,415000000,10884000000,10884000000,9836000000,18653000000,0,3347999999,20000000,6158000000,28.296497675486954,2067000000,0.017438034656722966
1844,229000,2022-05-10,13500,17301,229850250,88538683500,6558421,2021-12-31,Y,55287000000,459999999,10196000000,11964000000,665000000,23196000000,803999999,0,1049000000,67000000,0,31042000000,30991000000,23548000000,3047000000,-2978000000,6025000000,-12745000000,295000000,-35149000000,-34670000000,25502000000,2676000000,-1000000,413000000,19000000,-8366000000,-2.518953128111753,-12324000000,-0.38403290642236143
1845,082270,2022-05-10,14100,113492,1578774700,561361368300,39812863,2021-12-31,Y,172338000000,7502000000,16781000000,18718000000,9009000000,16140000000,8398999999,0,2212000000,97000000,1298000000,153986000000,153986000000,52612000000,60371000000,18881000000,41490000000,-3628000000,1264000000,12058000000,12058000000,1895000000,5734000000,0,2164000000,150000000,-3467000000,46.555097719356446,8219000000,0.05261911164035391
1846,064800,2022-05-10,1550,414230,627994280,128926096850,83178127,2021-12-31,Y,238046000000,29524000000,43739000000,108052000000,11515000000,44980000000,9699000000,0,3753000000,12000000,1423000000,189313000000,189313000000,196223000000,109579000000,30060000000,79519000000,1732000000,497000000,34550000000,34550000000,1556000000,2126000000,3777000000,560000000,27000000,12194000000,3.7315802272069463,37757000000,0.195565247117566
1847,041590,2022-05-10,1975,262278,505913400,240099853350,121569546,2021-12-31,Y,104028000000,483000000,7098999999,7979000000,1043000000,27283000000,2877000000,0,9976000000,655000000,902999999,66769000000,66780999999,17128000000,24071000000,2887000000,21183000000,-4246000000,1022000000,-19903000000,-19666000000,4442000000,2294000000,-722000000,1282000000,299000000,-523000000,-12.063500645631311,-18477000000,-0.24075835559319825
1848,044060,2022-05-10,9400,359288,3308327010,141375962400,15039996,2021-12-31,Y,128772000000,10246000000,11431000000,1984000000,6812000000,42294000000,2880000000,0,1497000000,119000000,501000000,84981000000,84981000000,40064000000,31463000000,12747000000,18716000000,5081000000,346000000,1957999999,1957999999,2476000000,149000000,1249000000,893000000,15000000,1812000000,72.20427092553844,5533999999,0.06399315431670483
1849,034940,2022-05-10,3050,166089,499940460,94488472350,30979827,2021-12-31,Y,80512000000,10286000000,6060000000,5749000000,23873000000,24263000000,8342000000,0,7866000000,2723000000,2148000000,48383000000,49920000000,46504000000,57561000000,20309000000,37252000000,-7003000000,1150000000,-8043000000,-8044000000,377000000,298000000,896000000,2783000000,111000000,-1480000000,-11.747914005967923,-7068000000,-0.12565556721008372
1850,067000,2022-05-10,6560,955574,5993232960,449054074400,68453365,2021-12-31,Y,237548999999,0,22001000000,23820000000,25560000000,65512000000,18845000000,664000000,74841000000,2294000000,126000000,97196000000,97196000000,74293000000,201302000000,201302000000,0,21801000000,3938000000,7059000000,7037000000,1803000000,3902000000,7162000000,1637000000,2979000000,30838000000,63.6144035132455,12122000000,0.07046158675209671
1851,033340,2022-05-10,1055,0,0,52653176320,49908224,2021-12-31,Y,82054000000,25203000000,4757000000,4207000000,13388999999,24714000000,12026000000,0,9470000000,0,254000000,47869000000,47869000000,50507000000,90097000000,43561000000,46536000000,-12490000000,6986000000,-39785000000,-39785000000,1043000000,1776000000,0,7028000000,0,-2188000000,-1.3234429136609276,-40518000000,-0.7066271363794907
1852,036930,2022-05-10,21350,948897,19802451700,1030120676200,48249212,2021-12-31,Y,711899000000,58645000000,0,119203000000,29935000000,134866000000,38524000000,1251000000,207398000000,81290000000,961999999,369635000000,369635000000,230169000000,377295000000,193683000000,183612000000,102610999999,4328000000,145503000000,145503000000,5935000000,323000000,28747000000,14122999999,1168000000,110704000000,7.079721216744672,179862000000,0.3117014104912544
1853,239340,2022-05-10,5380,765798,4070776520,145150430920,26979634,2021-12-31,Y,53301000000,0,24541000000,12330000000,3149000000,8126000000,5055000000,0,9882000000,0,333000000,35292000000,32383999999,40443000000,28780000000,28780000000,0,6739000000,1268000000,3886000000,5181000000,2568000000,3663000000,625000000,1225000000,43000000,4687000000,37.35214382913021,3416000000,0.07561704482567792
1854,051980,2022-05-10,1020,12708621,14757901536,35358534600,34665230,2021-12-31,Y,51726000000,5283000000,1707000000,13328000000,4462000000,12535000000,6404000000,0,2440000000,237000000,1188000000,36752000000,36752000000,25061000000,13031000000,832000000,12199000000,-4639000000,401000000,-17215000000,-17215000000,2850000000,844000000,0,1196000000,14000000,-3809000000,-2.053937531222771,-15209000000,-0.38807379245234874
1855,072020,2022-05-10,13850,27796,379120450,137946000000,9960000,2021-12-31,Y,112952000000,14613000000,10131000000,11337000000,3442000000,14361000000,4791000000,0,5615000000,0,275000000,92976000000,92976000000,39844000000,40914000000,19033000000,21881000000,4541000000,670000000,7602000000,7602000000,155000000,699000000,-1201000000,4830000000,175000000,11525000000,18.146014206787687,5857000000,0.05940704526782364
1856,000440,2022-05-10,30550,296136,9135253600,190238821500,6227130,2021-12-31,Y,64464000000,1680999999,11232000000,216000000,2292000000,3483000000,2881000000,0,1324000000,172000000,0,59658000000,59658000000,15691999999,60713000000,10406000000,50307000000,38000000,1638000000,250999999,250999999,85000000,277000000,47000000,1622000000,15000000,-4370000000,757.9235946530821,105999999,0.00173824632262508
1857,078650,2022-05-10,2120,0,0,8647007240,4078777,2021-12-31,Y,53199000000,3695000000,1850000000,111000000,2071000000,42455000000,15565000000,0,17055000000,0,512000000,-6311000000,-6311000000,21835000000,23829000000,-14090000000,37919000000,-21798000000,509000000,-37257000000,-37257000000,6906000000,130000000,3000000,9322000000,85000000,-5713000000,-0.23209080817027672,-30478000000,-2.8367460908414
1858,228760,2022-05-10,11700,31695,358414050,237831890400,20327512,2021-12-31,Y,177151000000,285000000,64070000000,66461000000,2306000000,2142000000,1700000000,0,59908000000,39000000,2754000000,115101000000,115101000000,134327000000,5140000000,2515000000,2625000000,-9855000000,633000000,-11425000000,-11425000000,10404000000,8607000000,1000000,796000000,225999999,-7631000000,-20.816795658643326,-9627000000,-0.05500859955773703
1859,314130,2022-05-10,22000,98813,2090280000,309457962000,14066271,2021-12-31,Y,137216000000,1327000000,41114000000,36049000000,1751000000,9826000000,5751000000,147000000,13990000000,83000000,0,113400000000,92733000000,81777000000,451000000,374000000,77000000,-36087000000,219000000,-36004000000,-34117000000,530000000,466000000,0,1796000000,796000000,-26158999999,-8.595099488945673,-35940000000,-0.28212575555381114
1860,389030,2022-05-10,9970,27417,269479250,108367070550,10869315,2021-12-31,Y,58062000000,4292000000,0,44849000000,298000000,5563000000,1821000000,0,592000000,0,437000000,51905999999,51905999999,49527000000,8134000000,1026000000,7109000000,-7620999999,271000000,-9019000000,-9019000000,1562000000,61000000,0,1073000000,65000000,-9289000000,-12.0154197305688,-7518000000,-0.14320272767100325
1861,043610,2022-05-10,4905,234643,1142639960,285056223390,58115438,2021-12-31,Y,307061000000,318000000,40064000000,35262000000,81356000000,166777000000,72520000000,0,32533000000,0,392000000,107752000000,138561000000,165296000000,252007000000,59723000000,192284000000,10502000000,5074000000,-4888000000,-3526000000,14457000000,861999999,1911000000,2606000000,2468000000,27652999999,-58.31755797667758,10618000001,0.07568931596618289
1862,263860,2022-05-10,9030,72379,643525950,85284738000,9444600,2021-12-31,Y,52703000000,2451000000,15849000000,4279999999,10594000000,10636000000,8303000000,0,943000000,85000000,110000000,41124000000,41124000000,33595999999,31918000000,19550000000,12367000000,5907000000,354000000,6174000000,6174000000,5000000,675000000,1071000000,468000000,282000000,5706000000,13.813530612244898,6575000000,0.15629828606746382
