,STKCODE,DATE,CLOSE_PRICE,TRDVOL,TRDVAL,MARKETCAP,SHARES,REPORT_DATE,REPORT,Assets_Total,Current_Fin_Assets,Cash_and_Cash_Equivalents,Current_Liab_Total,Current_Liab_Total,Current_Payables,Current_Emp_Benefits,LT_Liab_Total,LT_Payables,LT_Emp_Benefits,Equity_Total,Controlling_Equity_Total,REV,GROSS,OPR,SGA_2,NETINC,NETINC_1,Add_Exp_WO_CF_Out_5,Add_Exp_WO_CF_Out_6,EPS,EPS_prev,EPS Growth,PEG
573,003070,2022-05-10,19900,22445,438188300,501687716200,25210438,2021-12-31,Y,2575746000000,100042000000,133801000000,1428189000000,1428189000000,797714000000,0,534181000000,15660000000,50274000000,613375000000,598055000000,4749508000000,530120000000,241516000000,35094000000,136959999999,138738000000,62836000000,3394000000,5432.670388312968,3192.8045042295576,70.15355563161556,0.05221436883482336
574,120110,2022-05-10,65300,338492,21830040200,1796996642300,27519091,2021-12-31,Y,5601285000000,78285000000,240548000000,2232370000000,2232370000000,781085000000,0,818349000000,15207000000,17159000000,2550566000000,2437015000000,4662050000000,1301879000000,252713000000,57646000000,203825000000,189156000000,226141000000,9422000000,7406.676332441359,7467.979229401146,-0.8208766398069245,-10.740188848333597
575,138490,2022-05-10,13750,5329558,76207645950,522500000000,38000000,2021-12-31,Y,369095000000,277000000,20042000000,118052000000,118052000000,70345000000,0,30493000000,747000000,6356000000,220550000000,220507000000,405272000000,75428000000,27682000000,2586000000,21757000000,21733000000,14119000000,374000000,572.5526315789474,78.15789473684211,632.5589225589226,0.037965252880437485
576,021240,2022-05-10,69700,154430,10700316700,5143833444300,73799619,2021-12-31,Y,3800628000000,510179000000,73127000000,1293177000000,1293177000000,382159000000,0,603013000000,459000000,10344000000,1904438000000,1905902000000,3664260000000,2388938000000,640219000000,239575000000,465485999999,465658000000,514332000000,8205000000,6307.4309367234,5483.917200168743,15.016888594330291,0.7358686739181884
577,031820,2022-05-10,960,890840,837915135,116209407360,121051466,2021-12-31,Y,349140000000,41346000000,67573000000,157255000000,157255000000,107582000000,1880000000,24334000000,3054000000,2229000000,167551000000,140172000000,382500000000,62022000000,17299000000,2612000000,4656000000,2384000000,2187000000,1053999999,38.462979043971266,-7.129199079670791,639.513325608343,0.03902821748224969
578,192400,2022-05-10,18100,32007,571094800,643675548500,35562185,2021-12-31,Y,1070887000000,199722000000,39741000000,136593000000,136593000000,42211000000,0,47557000000,0,3188000000,886737000000,886737000000,685109000000,274836000000,106992000000,2639000000,144832000000,144832000000,4394000000,270000000,4072.6406434250316,3000.6873874313405,35.723589884226776,0.12440773661478988
579,284740,2022-05-10,32900,54568,1784994600,738188157000,22437330,2021-12-31,Y,969414000000,149940000000,108443000000,204264000000,204264000000,93074000000,0,65474000000,5563000000,1114000000,699676000000,645541000000,893242000000,589429000000,178636000000,5528000000,169182000000,152124000000,61291000000,347000000,7540.20197590355,3858.8816048968392,95.39863483593778,0.04573732478161555
580,015590,2022-05-10,465,740605,336846805,107513411670,231211638,2021-12-31,Y,165866000000,2000000,22122000000,62453000000,62453000000,26602999999,0,5393000000,0,5056000000,98020000000,98020000000,80705000000,7645000000,-14968000000,247000000,-13018000000,-13018000000,2222000000,66000000,-56.30339420890223,5.795556017816024,-1071.4925373134329,0.007707778495357966
581,264900,2022-05-10,10900,122565,1305697950,136509965000,12523850,2021-12-31,Y,324570000000,45000000,27675000000,123269000000,123269000000,53603000000,0,40746000000,0,39535000000,160555000000,160555000000,381212000000,122993000000,15876000000,3051000000,13097999999,13097999999,11869000000,104000000,1045.8445285595085,1294.0110269605593,-19.178082197951376,-0.5434432433825506
582,005740,2022-05-10,9700,79689,759799520,144019265900,14847347,2021-12-31,Y,1115739000000,405000000,42438000000,419397999999,419397999999,171425000000,0,206983000000,511000000,96302000000,489358000000,283376000000,928178000000,298385000000,39307000000,17794000000,11185000000,4407000000,37631000000,5478000000,753.3332385913793,2716.98371432957,-72.27317798710958,-0.17815887128047972
583,259960,2022-05-10,245000,123155,30138723500,12022651025000,49072045,2021-12-31,Y,5635101000000,41006000000,3019311000000,638188000000,638188000000,340064000000,0,388668000000,40460000000,17755000000,4608244000000,4608132000000,1886316000000,1886316000000,639639000000,67548000000,519878000000,519878000000,61713000000,5834000000,10594.178416652496,11335.720775443535,-6.541642772265839,-3.535183628848071
584,020120,2022-05-10,8740,420185,3640315870,319108727040,36511296,2021-12-31,Y,290122000000,12498000000,26964999999,64891000000,64891000000,15756000000,0,2460000000,0,1538000000,222771000000,222782000000,119118000000,51038000000,6922000000,0,3532000000,3547999999,2280000000,3100000000,96.73718511662801,1.9993812325916889,4738.356164383561,0.019067347636722954
585,014580,2022-05-10,4700,214135,990776550,129640570000,27583100,2021-12-31,Y,332382000000,50068000000,17323000000,65992999999,65992999999,36512000000,0,31547000000,278000000,618000000,234842999999,151755000000,195157000000,55812000000,19603000000,1465000000,15491000000,9330000000,8818000000,102000000,561.6120015516748,331.65235234618297,69.33756012243116,0.12069601253978583
586,015890,2022-05-10,7000,4444990,33698191050,204601250000,29228750,2021-12-31,Y,584726000000,62483000000,43101000000,165892000000,165892000000,63025000000,0,33356000000,671000000,1161000000,385479000000,262461000000,516771000000,125459999999,40592000000,5296000000,28276000000,18031000000,19039000000,503000000,967.403669332421,297.1047342086131,225.6103178258867,0.032072392072721195
587,006890,2022-05-10,15100,329033,4977435650,175160000000,11600000,2021-12-31,Y,160746000000,44028000000,5836000000,10481000000,10481000000,7581000000,0,9282000000,50000000,190000000,140984000000,140763000000,54066000000,23211000000,12135000000,888000000,10915000000,10915000000,2240000000,8000000,940.948275862069,666.7241379310345,41.130074993535025,0.3901680428183661
588,003240,2022-05-10,997000,623,614619000,1110059800000,1113400,2021-12-31,Y,4923803000000,1097423000000,356851000000,593344000000,593344000000,385407000000,0,358205000000,9544000000,136000000,3972254000000,3894047000000,2591846000000,564125000000,355273000000,8725000000,318368000000,317705000000,53937000000,4032000000,285942.1591521466,139909.28686904977,104.376825549671,0.03340510811921689
589,011280,2022-05-10,4265,268414,1131574610,301987334100,70805940,2021-12-31,Y,600864000000,202999999,11940000000,204562000000,204562000000,75367000000,0,52700000000,296000000,8045000000,343601000000,323554000000,712867000000,106784999999,30180000000,2282000000,20963000000,16997000000,25581000000,295000000,296.0627314601007,64.18952986147772,361.23212321232126,0.03987942888464995
590,004100,2022-05-10,1380,375858,505526450,50646000000,36700000,2021-12-31,Y,447684000000,1732000000,6099000000,272342999999,272342999999,98898000000,0,82967000000,0,37991000000,92374000000,91843000000,463046000000,51359000000,-751000000,909000000,-12265000000,-12026000000,15563000000,93000000,-334.1961852861035,-261.06267029972753,-28.013777267508594,0.14740286567802569
591,009410,2022-05-10,9540,98798,920632480,371097394920,38899098,2021-12-31,Y,3734783000000,76933000000,574685000000,1964052000000,1964052000000,673548000000,0,1061504000000,194318000000,280000000,709227000000,713522000000,2751711000000,364865000000,174547000000,7514000000,65427000000,75118000000,17627000000,4505000000,1681.9670214461014,13689.70046554807,-87.71363167748635,-0.06466418460201932
592,001420,2022-05-10,5180,70736,357479740,39368000000,7600000,2021-12-31,Y,37439000000,15826000000,1855999999,3799000000,3799000000,2787000000,0,2307000000,0,2307000000,31333000000,31333000000,14713000000,572000000,-492000000,50000000,81000000,81000000,436000000,0,10.657894736842104,-3.5526315789473686,399.99999999999994,1.215061728395062
593,007980,2022-05-10,2430,257630,609316785,117003496410,48149587,2021-12-31,Y,764952000000,30766000000,37100000000,325063000000,325063000000,106424000000,0,275032000000,2815000000,19783000000,164857000000,164176000000,892928000000,118963000000,1375000000,5194000000,-14021000000,-13807000000,17087000000,624000000,-291.19668253852313,-257.30231081732853,-13.172976027120825,0.633484435908939
594,055490,2022-05-10,82500,32621,2636144400,389206125000,4717650,2021-12-31,Y,180814000000,21090000000,8581000000,25968000000,25968000000,20324000000,0,23536000000,0,364000000,131308999999,131308999999,154923000000,36544000000,21254000000,1207000000,18911000000,18911000000,4007000000,763000000,4008.56358568355,2931.120367131941,36.758750361585186,0.5598922199561938
595,078000,2022-05-10,10550,3328,34749000,102363548300,9702706,2021-12-31,Y,122175000000,56007000000,19665000000,11089000000,11089000000,10212000000,0,1702000000,225000000,968000000,109384999999,109384999999,34822000000,14019000000,1154000000,450000000,1811000000,1811000000,1239000000,56000000,186.64896164018575,192.42054742254376,-2.999464381360462,-18.844437236343435
596,214420,2022-05-10,5640,408704,2246212750,135669066360,24054799,2021-12-31,Y,202096000000,16960000000,13525000000,65689000000,65689000000,14263000000,0,41117000000,26000000,3358000000,95290000000,91512000000,114648000000,55479000000,-13530000000,7090000000,-9231000000,-6944000000,8722000000,635000000,-383.7487895866434,-1646.3242947904075,76.69057118327358,-0.1916417433638368
597,019180,2022-05-10,4280,224555,935853935,77040000000,18000000,2021-12-31,Y,339937000000,10761000000,36536000000,174819000000,174819000000,72272000000,1536000000,77429000000,6368000000,8707000000,87689000000,86866000000,402733000000,54023000000,19836000000,997000000,16763000000,17188000000,9021000000,23000000,931.2777777777778,-955.6666666666666,197.44797116614347,0.023276187850329904
598,363280,2022-05-10,24050,46422,1107304500,1224848895400,50929268,2021-12-31,Y,2132174000000,97814000000,116465000000,517413000000,517413000000,280837000000,0,191089000000,69867000000,16000000,1423672000000,1399527000000,295210000000,60142999999,11235000000,3506000000,158601000000,144268000000,25157000000,1305000000,3114.142539806384,6950.463140369502,-55.19517941590251,-0.1399185978057071
599,091810,2022-05-10,2715,4238681,11634068000,299546707485,110330279,2021-12-31,Y,735048000000,65201000000,16494999999,247979000000,247979000000,55642999999,0,439727000000,0,18031000000,47341000000,47341000000,214394999999,-109118000000,-148327000000,2804000000,-156244000000,-156244000000,90862000000,1049000000,-1416.1479642410766,-1249.620695693156,-13.32622523953551,0.14386463629941174
600,004870,2022-05-10,759,713027,524958818,83089374753,109472167,2021-12-31,Y,805279000000,70401000000,26310000000,264148000000,264148000000,57971000000,0,451901000000,1094000000,18431000000,89230000000,53699000000,226746000000,-106729000000,-148529000000,3264000000,-163448000000,-76909000000,91523000000,1443000000,-1493.055307839115,-1319.0293382974687,-13.193487399322706,0.038530644501191876
601,005690,2022-05-10,12000,443353,5265550750,719507400000,59958950,2021-12-31,Y,95815000000,10045000000,26211000000,24943000000,24943000000,2525000000,348000000,5519000000,1000000,4963000000,65353000000,65353000000,50894000000,23456000000,7611000000,497000000,9513000000,9513000000,1651000000,85000000,158.65854889053261,87.42648095071712,81.47653567340708,0.9282932945423142
602,036580,2022-05-10,6640,1028313,6935843420,243873541520,36727943,2021-12-31,Y,1107611000000,46798000000,143815000000,760627000000,760627000000,88790000000,0,33025000000,1261000000,8095999999,313959000000,297112000000,1536856000000,181058000000,36128000000,3345000000,2130999999,3076000000,31347000000,151000000,58.02121831326083,312.62300750140025,-81.44051559832782,-1.4052083477909676
603,004720,2022-05-10,7540,77344,575650440,116696889140,15477041,2021-12-31,Y,220323999999,7406999999,33656000000,71122000000,71122000000,15285000000,0,22270000000,30000000,13816999999,126932000000,126940000000,109866000000,60803000000,-5038000000,1395000000,32414000000,32466000000,2970000000,172000000,2094.3279791014315,589.5183711149954,255.26085050416486,0.01410400454469909
604,028670,2022-05-10,6780,3482160,23850106890,3624381291360,534569512,2021-12-31,Y,6488779000000,41572000000,521592000000,1149410000000,1149410000000,379097000000,0,1742532000000,0,1232000000,3596837000000,3596837000000,4616107000000,665731000000,572946000000,0,549305000000,549305000000,359390000000,1000000000,1027.5651485339479,169.710389319771,505.4815810938913,0.013053139895739386
605,010820,2022-05-10,4490,6743917,30290265525,215795955400,48061460,2021-12-31,Y,185613000000,115999999,21338000000,119774000000,119774000000,18260000000,0,22434000000,2380000000,15837000000,43404000000,43404000000,136697000000,10369000000,4335000000,412000000,3874000000,3874000000,1246000000,309000000,80.60512518762435,148.3725213507871,-45.67381853877436,-1.2195970411827335
606,016800,2022-05-10,36050,1542,55188750,414575000000,11500000,2021-12-31,Y,575485000000,118302000000,107159999999,70588000000,70588000000,58058000000,0,7388000000,1003999999,0,497508000000,497508000000,326505000000,89886000000,28652999999,5455000000,45101000000,45101000000,9195000000,27000000,3921.8260869565215,2960.782608695652,32.45910305735851,0.28319163654506635
607,001020,2022-05-10,2470,1488730,3549219415,107853997420,43665586,2021-12-31,Y,497168000000,0,43443000000,195690000000,195690000000,40676000000,0,256096999999,0,13378000000,45381000000,45377000000,435283000000,62889000000,31458999999,1064000000,9246000000,9244000000,11802000000,227000000,211.7456983172057,5.542121889764631,3720.6611570247937,0.0031351782431352396
608,090080,2022-05-10,1730,1399376,2419293420,94980908070,54902259,2021-12-31,Y,220115000000,16324000000,770000000,140986000000,140986000000,73416000000,1479000000,53140000000,1861000000,7516000000,25989999999,25989999999,424122999999,28852999999,5916000000,952000000,204999999,204999999,8909000000,174000000,3.7339082714246787,-141.8885150062769,102.63157893453145,4.514414665062738
609,010770,2022-05-10,3730,23679,87202145,54552988180,14625466,2021-12-31,Y,518122999999,73725000000,5455000000,346654000000,346654000000,118053000000,2470000000,70353000000,1293000000,8985000000,101117000000,88030000000,627733000000,61385000000,7598999999,2497000000,-15683000000,-16083000000,19213000000,901000000,-1072.307713135431,-577.3491251492432,-85.72951207958312,0.040575048715593864
610,058430,2022-05-10,46700,30808,1432259300,280200000000,6000000,2021-12-31,Y,586433000000,2500000000,73972000000,261448999999,261448999999,140148000000,4390000000,2562000000,869000000,400000000,322422000000,321736000000,1347274000000,186285000000,143279000000,2233000000,98670000000,102417000000,15560000000,430999999,16445.0,1187.3333331666668,1285.0364965447832,0.0022098741431555
611,047050,2022-05-10,23650,840167,19681886100,2917822273850,123375149,2021-12-31,Y,10770734000000,255038000000,521160000000,5669339000000,5669339000000,2846173000000,0,1589255000000,12717000000,5411000000,3512140000000,3486401000000,33948865000000,1134719000000,585386000000,37780000000,356488000000,360789000000,137027000000,206807000000,2889.463582329696,1860.3746529132864,55.31621965526619,0.14796582754867985
