,STKCODE,DATE,CLOSE_PRICE,TRDVOL,TRDVAL,MARKETCAP,SHARES,REPORT_DATE,REPORT,Assets_Total,Current_Inventory,Current_Fin_Assets,Cash_and_Cash_Equivalents,Current_Receviables,Current_Liab_Total,Current_Payables,Current_Emp_Benefits,LT_Liab_Total,LT_Payables,LT_Emp_Benefits,Equity_Total,Controlling_Equity_Total,Current_Assets_Total,REV,GROSS,CGS,OPR,SGA_2,NETINC,NETINC_1,FINCOST,FININC,TAX,Add_Exp_WO_CF_Out_5,Add_Exp_WO_CF_Out_6,CFO_Total,PER,ROA,CurrentRatio,LiabRatio,GrossMargin,AssetTurnover,ROA_prev,GrossMargin_prev,AssetTurnover_prev,LiabRatio_prev,CurrentRatio_prev,SHARES_prev,F_ROA,F_ROA_dt,F_CFO,F_Accrual,F_Liquid,F_Lever,F_Shares,F_Margin,F_Turn,F_Score
0,095570,2022-05-10,6240,118538,732667600,292171120800,46822295,2021-12-31,Y,1355044000000,19736000000,30587000000,85232000000,96073000000,525177000000,78022000000,0,467358000000,2892000000,1410000000,362510000000,361501000000,273913000000,1026749000000,1026749000000,0,45110000000,15031000000,76737000000,76792000000,36442000000,5380000000,9988000000,158690000000,4416000000,-11318000000,3.8074347550725203,5.663063339640631,0.5215632063094918,1.4487241731262586,1.0,0.7577237344322398,-0.20885673448056566,1.0,0.5490319046449688,2.4613795450126386,0.5003364381567421,46822295,0,0,0,0,0,0,0,0,0,0
1,006840,2022-05-10,20250,18098,362459750,268263110250,13247561,2021-12-31,Y,4548737000000,375434000000,29707000000,515234000000,362997000000,1873943000000,610822000000,0,1472435000000,61350000000,58116000000,1202359000000,599581000000,1352749000000,3167700000000,506431000000,2661269000000,-165715000000,98356000000,-199326000000,-111336999999,86600000000,33060000000,-48318000000,224148000000,15224000000,-9766000000,-1.345851069353722,-4.38200757704831,0.7218730772494147,1.558555306692926,0.1598734097294567,0.6963911081251785,-6.36573081713989,0.17669429922476418,0.631001673373326,1.2764065125900677,0.7354204024397054,13247561,0,0,0,0,0,0,0,0,0,0
2,027410,2022-05-10,5380,159531,858459840,514956335580,95716791,2021-12-31,Y,1981622000000,50263000000,143512000000,207259000000,65028000000,114383000000,66386000000,0,134476000000,157000000,3311000000,1732763000000,1568909000000,468764000000,206771000000,80751000000,126020000000,11499000000,6745999999,35977000000,65538000000,3810000000,8755000000,5481000000,8774000000,1416000000,1525000000,14.313487383050282,1.815532932113188,4.098196410305727,0.06601191276591202,0.39053348873874966,0.10434431995607639,1.0783353556016027,0.4375603215421587,0.09310133131990997,0.044868938175094776,6.709995940146155,95716791,0,0,0,0,0,0,0,0,0,0
3,282330,2022-05-10,187500,104680,19384600500,3240732375000,17283906,2021-12-31,Y,2596379000000,108458000000,513433000000,54441999999,117263000000,1016456000000,676136000000,0,770603000000,0,4231000000,809319000000,809319000000,808329000000,6781161000000,1177098000000,5604064000000,199442000000,380151000000,147643000000,147643000000,23367000000,15566000000,44873000000,370588000000,11772000000,538147999999,21.94978681684875,5.686496462958605,0.7952424895912859,1.2559398704342788,0.17358355007350512,2.6117762468422367,5.175124516546684,0.1701521160137182,2.6068434570275434,1.4399435728759464,0.8262824237362628,17283906,0,0,0,0,0,0,0,0,0,0
4,001460,2022-05-10,444500,358,158266000,277641367500,624615,2021-12-31,Y,684435000000,30955000000,40000000000,51702000000,10018000000,130678000000,44853000000,0,71945000000,69935000000,373000000,481812000000,481830000000,133339000000,164446000000,69897000000,94549000000,26711000000,1561000000,29855000000,29858999999,3109000000,867000000,10335000000,11990000000,94000000,35707000000,9.299660609613131,4.361992008006603,1.0203630297372166,0.2712219703950919,0.42504530362550624,0.24026532833651112,2.6923954736539866,0.4247604455619876,0.23833700221605425,0.2676774147940654,0.9602786191187515,624615,0,0,0,0,0,0,0,0,0,0
5,001040,2022-05-10,84100,46514,3871273600,2453785531800,29176998,2021-12-31,Y,41955996000000,2735869000000,805929000000,3193865000000,4007069999999,12546084000000,5197306000000,0,12946382000000,444176000000,131359999999,16463529999999,5066019000000,12052390000000,34484027000000,9696113000000,24787914000000,1881800000000,659710000000,806962000000,274974000000,976811000000,499867000000,493888000000,1800940000000,646615000000,3353191000000,3.040769617156694,1.9233532198830412,0.960649554075997,0.7620530955390953,0.2811769344688194,0.8219093881122498,0.5097018823127016,0.2689942589953225,0.7994786004185138,0.7419092185318662,0.9733429388505351,29176998,0,0,0,0,0,0,0,0,0,0
6,079160,2022-05-10,26550,334181,8729021950,1084122123750,40833225,2021-12-31,Y,3785492000000,12768000000,51896000000,338265000000,134802000000,975423000000,199688000000,12874000000,2508784000000,20124000000,5533000000,301285000000,225248000000,620646000000,736315000000,736315000000,0,-241446000000,318519000000,-338788000000,-280207000000,193588000000,67642999999,-34520000000,305614000000,12905000000,-171877000000,-3.200001545952041,-8.949642477120543,0.6362839506552542,3.237542526179531,1.0,0.1945097229105226,-17.25999269321587,1.0,0.1339754669326685,4.554811817218681,0.7240520963766204,40833225,0,0,0,0,0,0,0,0,0,0
7,000120,2022-05-10,121500,71519,8504025000,2771699796000,22812344,2021-12-31,Y,8993929000000,25129000000,130944000000,229502000000,1432062000000,2448916000000,1256313000000,0,2528655000000,316581000000,38516000000,4016358000000,3565469000000,2348223000000,11343652000000,1071328000000,10272324000000,343881000000,52500000000,158280000000,54741999999,204228000000,71771000000,80911000000,425428000000,50764000000,344143000000,17.511370962850645,1.7598537858148535,0.9588826239854695,0.6097354867270298,0.09444295364491083,1.26125656540095,1.4789548897137854,0.09286338988484229,1.1179683847118147,0.6949622049029417,0.9041674992262093,22812344,0,0,0,0,0,0,0,0,0,0
8,011150,2022-05-10,3895,365426,1415312150,139950360835,35930773,2021-12-31,Y,133390000000,16746000000,29918000000,109000000,2828000000,40773000000,31157000000,0,25505000000,200000000,99000000,67112000000,67112000000,51224000000,162143000000,22031000000,140112000000,4499000000,364000000,2204000000,2204000000,1898999999,494000000,476999999,6218000000,42000000,10911000000,63.498348836206894,1.6522977734462854,1.2563215853628626,0.6075366551436405,0.13587388909789508,1.2155558887472824,1.5561729664824284,0.12454209996645421,1.1013655306948837,0.6639690252049802,1.0589311440920213,35930773,0,0,0,0,0,0,0,0,0,0
9,097950,2022-05-10,401000,155540,61800918500,6036728586000,15054186,2021-12-31,Y,26855803999999,2338252000000,324718000000,1096870000000,2920828000000,7915867999999,3677253000000,0,8133136000000,350789000000,67161000000,10806800000000,6113526000000,7725600999999,26289228000000,5782091000000,20507137000000,1524429000000,292113000000,892393000000,612890000000,642436000000,345855000000,325394000000,1114489000000,150809000000,1686409000000,6.764652553303309,3.322905543993519,0.9759638488160712,0.7324895436205907,0.21994145282622982,0.9789030334001908,3.070550195979274,0.213910402187998,0.9466589192239293,0.6966720599021938,1.0546741244902702,15054186,0,0,0,0,0,0,0,0,0,0
10,000590,2022-05-10,66700,3379,222804800,77003949400,1154482,2021-12-31,Y,353717000000,45133000000,18745000000,97563000000,25635000000,29189999999,21961000000,0,12331000000,1713000000,2375000000,312196000000,256883000000,189086000000,159018000000,40942000000,118076000000,19648000000,1316000000,21066000000,14663999999,4158000000,10103000000,4562000000,3378000000,307000000,8114000000,3.6553664388113547,5.955608579740301,6.477766358563815,0.09349895578098374,0.25746770805820723,0.4495627860690891,3.655869469860314,0.25201121265489196,0.4066309162656073,0.0641965617926587,10.006271740276167,1154482,0,0,0,0,0,0,0,0,0,0
11,012030,2022-05-10,977,873129,831047164,196546932541,201173933,2021-12-31,Y,601999000000,3439000000,10566000000,16710000000,46339000000,50552000000,29907000000,0,113661999999,0,355000000,437784000000,437784000000,84468000000,326915000000,61817999999,265096999999,23473000000,4635000000,21705000000,21705000000,5867000000,4943000000,6348000000,3688000000,3590000000,18588000000,9.055375836950011,3.6054877167570045,1.6709131191644246,0.11547247044204448,0.18909502469755135,0.5430490748323502,1.3272210475966737,0.2317596881547169,0.5766162741724181,0.37589773832103407,0.751316559391457,201173933,0,0,0,0,0,0,0,0,0,0
12,000990,2022-05-10,66500,937901,60488765200,2952506102000,44398588,2021-12-31,Y,1549938000000,66016999999,288700000000,183018000000,257892000000,335337000000,146384000000,0,108551000000,10607000000,0,1106050000000,1106050000000,815162000000,1214682000000,535197000000,679485000000,399107000000,8808000000,316892000000,316892000000,6282000000,7829000000,103548000000,137898000000,6883000000,393129000000,9.31707364654204,20.445462979809513,2.4308740162880924,0.30318430450702955,0.4406066773031954,0.7836971543377864,14.086940142425512,0.3834569193948201,0.7941074902785638,0.329359351107811,1.754684681930731,44398588,0,0,0,0,0,0,0,0,0,0
13,001530,2022-05-10,23700,98356,2273046300,605967999000,25568270,2021-12-31,Y,993144000000,142126000000,11345000000,52179000000,131305000000,306523000000,61084000000,0,113115000000,6766000000,0,573505000000,550654000000,349478000000,813085000000,111634999999,701451000000,48593000000,3938000000,46335000000,42007000000,13977000000,15319999999,15551000000,20001000000,164000000,24849000000,13.077975590806085,4.665486575964815,1.1401363029854203,0.5344731083425602,0.1372980684663965,0.8186979934430455,2.7246903606444444,0.1283847407852069,0.7701105535154024,0.4623491294216015,1.1030052620342345,25568270,0,0,0,0,0,0,0,0,0,0
14,000210,2022-05-10,63000,84631,5245071700,1320220692000,20955884,2021-12-31,Y,8322963000000,329717000000,74386000000,1756188000000,321071000000,1460931000000,413137000000,0,2331810000000,34033000000,1641000000,4530222000000,3933223000000,2512732000000,2385421000000,450201000000,1935220000000,221892999999,0,875037999999,865414000000,75646000000,20936000000,106165000000,121970000000,26799000000,300778000000,1.5087581247917334,10.513539469044858,1.719952550804932,0.32248552057713725,0.1887302073721997,0.2866071854458562,4.1192833189227915,0.20071525761597395,0.11265751489369048,2.6056716793447188,1.1147467104288227,20955884,0,0,0,0,0,0,0,0,0,0
15,001880,2022-05-10,24250,51818,1247485800,534792137000,22053284,2021-12-31,Y,1669600999999,38068000000,75668000000,578224000000,518227000000,548946000000,411091000000,0,162764000000,1027000000,5689000000,957891000000,957891000000,1240959000000,2010343999999,304763000000,1705582000000,229634000000,3625000000,175561000000,175561000000,8822000000,7483000000,49535000000,9074000000,3568000000,80350000000,3.0461898542386976,10.51514703214152,2.260621263293657,0.5730777301383978,0.15159743805047873,1.2040864853340434,9.965442631966033,0.15224453300604104,1.1576765008562593,0.679713962177559,2.0266792653615395,22053284,0,0,0,0,0,0,0,0,0,0
16,375500,2022-05-10,52700,487668,25261065300,2039153932100,38693623,2021-12-31,Y,8701689999999,939556000000,337037000000,2044761000000,868242000000,3136740000000,1362029000000,0,1067804000000,15941999999,6998999999,4497147000000,4167944000000,5354346000000,7631650999999,1386371000000,6245280000000,957258000000,0,635836000000,577044000000,40846000000,60247000000,273415000000,66726000000,12890000000,580429000000,3.207043847941922,7.307040356529285,1.706977945255265,0.6974955455091861,0.18166069176907876,0.8770308985955461,,,,,,38693623,0,0,0,0,0,0,0,0,0,0
17,004840,2022-05-10,5650,102246,555186270,112604500000,19930000,2021-12-31,Y,831957000000,110921000000,16877000000,107263000000,137118000000,311773000000,75144000000,0,44628000000,740000000,0,475556000000,364560000000,384838000000,551337000000,107172000000,444166000000,578000000,3865000000,-2797000000,-4054000000,16974000000,18631000000,-5069000000,24339000000,1237000000,-48339000000,-40.25902752949589,-0.33619526009156725,1.2343531992828116,0.6555968171992362,0.19438564797936653,0.6626989135255789,0.8072794245493828,0.2185837571833005,0.6396388622357313,0.5190448971679498,1.4974920731225871,19930000,0,0,0,0,0,0,0,0,0,0
18,155660,2022-05-10,6270,243080,1469658380,100320000000,16000000,2021-12-31,Y,302599000000,87915000000,18763000000,15855000000,50553000000,115596000000,39167000000,0,8984000000,17000000,457000000,178019000000,175862000000,185738000000,272417999999,35451000000,236966000000,13454000000,101000000,12539000000,12290000000,2295000000,2384000000,3401000000,8431999999,0,5332000000,8.000638009410638,4.143767824744959,1.6067857019274023,0.6493464180789691,0.13013457260581215,0.9002607411095211,3.548709757765768,0.1402069443241839,0.9131918224696268,0.49945382689380924,1.6566282084362367,16000000,0,0,0,0,0,0,0,0,0,0
19,069730,2022-05-10,6020,336816,1964407740,86688000000,14400000,2021-12-31,Y,241711000000,50814000000,4688000000,12520000000,54272000000,82517000000,24284000000,227000000,5360000000,0,101000000,153835000000,153835000000,122541000000,207142999999,17674000000,189469000000,4292000000,208000000,7620000000,7620000000,1867000000,1657999999,1331000000,6022000000,0,-13140000000,11.376377952755906,3.1525251229774396,1.485039446417102,0.5363993889556993,0.08532269977786033,0.8569862356243613,2.559477922745366,0.09260699064168847,0.8543245431581601,0.37369662574954704,1.5851065776522753,14400000,0,0,0,0,0,0,0,0,0,0
20,017940,2022-05-10,48800,54742,2672662600,334768000000,6860000,2021-12-31,Y,3999326000000,466147999999,175290000000,104482000000,841091000000,1311736000000,608042000000,0,1314183000000,32301000000,2349000000,1373407000000,1307891000000,1629021000000,5152301000000,271910000000,4880391000000,5575000000,34963000000,138568000000,131758000000,45645000000,14594000000,35788000000,108841000000,3726000000,51300000000,2.415911321517233,3.464783816073008,1.2418817505961566,0.9550963407059961,0.05277447882023974,1.288292327257143,1.509628433760835,0.08006077064758371,1.0525549330983575,1.3171610252978978,0.829223960079153,6860000,0,0,0,0,0,0,0,0,0,0
21,383220,2022-05-10,124500,264671,32190943500,4769230837500,38307075,2021-12-31,Y,1146495000000,242296999999,7031999999,14565000000,118403000000,563665000000,187756000000,0,35407000000,4619000000,753000000,547422999999,547422999999,584010000000,1089171999999,796420000000,292753000000,322684000000,28156000000,231926000000,231926000000,4736000000,1273000000,90607000000,27420000000,913000000,291504000000,20.563588547640194,20.229133140571918,1.0360941339270666,1.02966992618328,0.7312160062880162,0.9500015263904334,,,,,,38307075,0,0,0,0,0,0,0,0,0,0
22,007700,2022-05-10,23700,50747,1180333900,927010497900,39114367,2021-12-31,Y,2912305000000,243751000000,45823000000,71088000000,120256000000,573601000000,188927000000,0,24367000000,5549000000,1279000000,2314337000000,1933765000000,683167000000,727126000000,516917000000,210210000000,223050000000,13241999999,2017966999999,1912062000000,7815000000,24215000000,71145000000,26699000000,824000000,279948000000,0.4593784228882134,69.29105983058093,1.191014311341856,0.2478467915433232,0.7109042999425134,0.24967371205969155,10.437145173379765,0.4726163381918551,0.02525099990340279,0.44011679752919936,2.150529397952418,39114367,0,0,0,0,0,0,0,0,0,0
23,114090,2022-05-10,14000,355786,4917674650,865979380000,61855670,2021-12-31,Y,531306000000,3040000000,127161999999,98474000000,7788000000,101124000000,67817999999,0,46634000000,0,6844000000,383548000000,383548000000,236965000000,85087000000,-119099000000,204185000000,-145829000000,4236999999,-113272000000,-113272000000,3817000000,4855000000,-34029000000,35932000000,400000000,-128217000000,-7.645131894907832,-21.319540904864617,2.3433111823108264,0.26365409283844526,-1.399732038971876,0.1601468833402973,-9.08001456709474,-0.29222278843339006,0.2603755261516051,0.2648923703206581,2.695159149649568,61855670,0,0,0,0,0,0,0,0,0,0
24,078930,2022-05-10,47350,532647,25302965100,4399543148300,92915378,2021-12-31,Y,31191287000000,629020000000,1292842000000,1204959000000,1808907000000,5501784000000,1917055000000,0,11486559000000,238119999999,-22056000000,14202944000000,10288563000000,5388853000000,20240085000000,4964705000000,15275379999999,2640272000000,574184000000,1614682000000,1448999000000,370427000000,185058000000,1223174000000,0,0,1013945999999,2.724711830750575,5.176708482724679,0.9794737488785455,0.38736926654079606,0.24529071888779122,0.6489018872481921,-0.7671577580491079,0.17862301053326507,0.6309724665064036,0.3716587435835577,0.8596895664676554,92915378,0,0,0,0,0,0,0,0,0,0
25,006360,2022-05-10,39700,643676,25302797350,3397585153000,85581490,2021-12-31,Y,15183726999999,1477100000000,468726000000,2718390000000,2126448000000,6769327000000,2734148000000,0,3541676000000,81443000000,9263000000,4872724000000,4625316000000,8195112000000,9036575000000,1350757000000,7685819000000,646486000000,53390000000,428803000000,408477000000,182459000000,127724000000,229127000000,121484999999,32364999999,1107469000000,7.923417403796149,2.824095823113971,1.2106243353290511,1.3892284890340598,0.14947665459535278,0.5951486746304511,2.3940433433996495,0.15164461755197187,0.7351076686274997,1.3285500668349368,1.2658552431530032,85581490,0,0,0,0,0,0,0,0,0,0
26,001250,2022-05-10,4075,7968496,32972935790,336325088300,82533764,2021-12-31,Y,1442682000000,296513000000,4269000000,61976000000,588040000000,926643000000,274214000000,2828000000,173525000000,1188000000,1845000000,342514000000,331082000000,1038727000000,3849041000000,135047000000,3713994000000,38847000000,7493000000,22028000000,23322000000,15284000000,8666000000,4346000000,22260000000,293000000,-344281000000,15.268071922099146,1.5268784111813969,1.1209570460252762,2.7054164209346188,0.03508588243149397,2.667976033526446,-8.584564318137108,0.043426674259268404,2.942052962832107,1.8069869170880488,1.0379369186293996,82533764,0,0,0,0,0,0,0,0,0,0
27,007070,2022-05-10,25900,386296,9943328300,2712194179800,104717922,2021-12-31,Y,9455973000000,193041000000,334510000000,91362000000,343438000000,2055199000000,1063185000000,0,2986388000000,234946000000,11508000000,4414386000000,4069022000000,1183933000000,9765695000000,2226264000000,7539432000000,208469000000,544860999999,801276000000,815212000000,91200000000,145183000000,98903000000,638361000000,43538000000,714852000000,3.384843898731523,8.473755159833896,0.5760673297330332,0.4655684844959186,0.22796779952681298,1.0327541121363184,2.1527865142460043,0.20663846562056726,1.23469025951943,0.6307030761714906,0.5488485897611339,104717922,0,0,0,0,0,0,0,0,0,0
28,012630,2022-05-10,7170,133851,949615700,428348139570,59741721,2021-12-31,Y,10651492000000,1471088000000,1587156000000,668772000000,1951265000000,3920443000000,921195999999,0,1926241999999,162514000000,7227000000,4804807000000,2387630000000,6451751000000,4779586000000,818977000000,3960610000000,368697000000,75771000000,230227000000,113407000000,72615000000,76265000000,155283000000,83701000000,53929999999,-8773000000,1.860546936588671,2.161453062162559,1.6456688695639754,0.815941826591578,0.17134894110075644,0.448724554269017,1.989603771016771,0.21994537766117397,0.41091869194795,0.7659826394178834,1.7516571860870578,59741721,0,0,0,0,0,0,0,0,0,0
29,039570,2022-05-10,9710,2437,23670820,252048305710,25957601,2021-12-31,Y,411392000000,8388000000,93241000000,102356000000,87766000000,131703000000,107583000000,0,13882000000,66000000,0,265807000000,265807000000,319516000000,274580000000,26552000000,248028000000,9667000000,609000000,9091000000,9091000000,82000000,2236000000,2547000000,1036000000,364000000,22653000000,27.725036377736224,2.2098144835096454,2.426034334829123,0.4954835651431302,0.09670041517954694,0.6674412725575607,7.187713592421857,0.11324145504709754,1.1945898338105323,0.32722835702519676,3.5970616749944067,25957601,0,0,0,0,0,0,0,0,0,0
30,089470,2022-05-10,4610,62979,289376015,147059000000,31900000,2021-12-31,Y,582888000000,130188000000,3484000000,50704000000,194016000000,188573000000,115880000000,0,86662000000,7048999999,2110000000,307654000000,299954000000,387572000000,859757000000,84391000000,775366000000,28370999999,1880999999,10285000000,10285000000,8047000000,8009000000,8785000000,9663000000,0,-732000000,14.298395721925134,1.7644899191611423,2.055288933198284,0.6129385608508259,0.09815680477158081,1.4749951963327432,2.627844021054757,0.12236935051296668,1.3133904979263389,0.532160266724056,2.188313230583568,31900000,0,0,0,0,0,0,0,0,0,0
31,294870,2022-05-10,14250,562067,7901226900,939179452500,65907330,2021-12-31,Y,6566378000000,848228000000,1883232000000,350812000000,1111644000000,2846967000000,1241771000000,0,834129999999,13316000000,5680000000,2885281000000,2877435000000,4955826000000,3363906000000,496296000000,2867609000000,273435000000,1387000000,176281000000,176535000000,36509000000,66688000000,118094000000,36522000000,1955000000,30450000000,5.327740666889795,2.684600246894102,1.740738828374196,0.9867208774465988,0.14753563268414754,0.5122924693034729,3.6004164746869654,0.21390323481530424,0.6000925753642273,0.9019356296948453,1.9242009328058831,65907330,0,0,0,0,0,0,0,0,0,0
32,011200,2022-05-10,28650,3250120,93234561100,14010981560400,489039496,2021-12-31,Y,17876100000000,254153000000,4758704000000,1724952000000,1290613000000,2524663000000,701597000000,0,4993143000000,12142000000,10699000000,10358294000000,10357269000000,8768021000000,13794148000000,7757727000000,6036421000000,7377522000000,38187000000,5337151000000,5337056000000,2431773000000,280251000000,-9918000000,654355000000,0,7505033000000,2.6251799059835483,29.856350098735184,3.4729470824422903,0.24373347580209637,0.5623926175070761,0.7716531010679063,1.322535355518192,0.20027879693198633,0.6842018230389103,1.7060036196779718,0.776638690526402,489039496,0,0,0,0,0,0,0,0,0,0
33,082740,2022-05-10,10150,474474,4734369250,474220646900,46721246,2021-12-31,Y,795625000000,179428000000,29933000000,54072000000,59574000000,431104000000,124029000000,0,155420000000,9705000000,9270000000,209101000000,209101000000,344869000000,598999000000,-10140000000,609139000000,-39778000000,2092000000,-39738000000,-39738000000,62410000000,56097000000,-10676000000,16268000000,1423000000,-45756000000,-11.933681788212795,-4.994564021995287,0.7999670613123515,2.061702239587568,-0.01692824195032045,0.7528659858601728,0.836167565325591,0.06421725432080916,1.1475114060555787,2.5633293497074097,0.5558826721113151,46721246,0,0,0,0,0,0,0,0,0,0
34,003560,2022-05-10,1060,822470,856418960,160461322360,151378606,2021-12-31,Y,238567999999,308000000,17640000000,9900000000,11357000000,118457000000,2725000000,0,1932999999,0,0,118179000000,114910999999,120111999999,60007000000,60007000000,0,-11640000000,25589000000,-10100000000,-10146000000,2925000000,756000000,1876000000,2650000000,22939000000,15809000000,-15.887259639603961,-4.233593776215727,1.0139713144769833,1.0023523637871365,1.0,0.2515299621082942,-12.471295790049206,1.0,0.5539160743575724,0.1404975392705454,5.74262236084453,151378606,0,0,0,0,0,0,0,0,0,0
35,234080,2022-05-10,14000,38182,532799650,221683756000,15834554,2021-12-31,Y,219467000000,21077000000,4955000000,4923000000,32398000000,83902000000,23014000000,0,4072000000,88000000,0,131492000000,131492000000,64429999999,169817000000,49157000000,120659999999,28417000000,1300000000,12913999999,12913999999,6193000000,501000000,5373000000,12509000000,736000000,30164999999,17.166157349943173,5.884255946907736,0.7679197158470596,0.6380768411766495,0.2894704299333989,0.7737700884415425,8.068954580647567,0.3241972308346184,0.8559668286676431,0.5228010324995849,0.8156147138649882,15834554,0,0,0,0,0,0,0,0,0,0
36,001060,2022-05-10,26400,191953,5005580700,585501338400,22178081,2021-12-31,Y,633053000000,102528000000,62400000000,33366000000,157279000000,282678000000,90476000000,0,161836000000,1230000000,24537000000,188540000000,201195000000,366452000000,606585000000,234376000000,372209000000,31200000000,0,-1441000000,-968000000,15686000000,5640000000,21974000000,14483000000,1629000000,18124000000,-406.31598778625954,-0.2276270707191973,1.2963584007244993,1.4992998833138858,0.38638607944476044,0.95818991458851,-2.7819007986013093,0.32434555739129955,0.9968147008186347,1.1314956113502388,1.2751077751461142,22178081,0,0,0,0,0,0,0,0,0,0
37,096760,2022-05-10,4095,29746,120808875,288471071070,70444706,2021-12-31,Y,1065779000000,146471000000,66113000000,46938000000,181103000000,495071000000,106745000000,0,265885000000,7351000000,26938000000,304823000000,93243000000,444987000000,788937000000,344179000000,444758000000,68729000000,10604000000,4435000000,-2778000000,39877000000,7345999999,28052999999,32981000000,5402000000,109644000000,65.04420993686584,0.41612754614230535,0.898834712596779,1.6241261322144327,0.43625663392640984,0.7402444596862952,0.3039762063410245,0.3931824725053262,0.7018078726694409,1.8747776328730295,0.7585325102041488,70444706,0,0,0,0,0,0,0,0,0,0
38,002380,2022-05-10,345000,66258,22906234000,3065832495000,8886471,2021-12-31,Y,12878863000000,1306422000000,620461000000,541201000000,1115696000000,2699972000000,1248915000000,0,4802825000000,89204000000,429025000000,5376067000000,5035301000000,3668126000000,5874899000000,1326564000000,4548335000000,388770000000,77171000000,-53211000000,-45780000000,694277000000,321136000000,166065000000,370936000000,37517000000,424043000000,-57.61651716750296,-0.41316535473667204,1.3585792741554357,0.5022206754491713,0.2258020095324192,0.4561659674460393,4.54237480858585,0.2049411139400165,0.41171098253162647,0.5745447717735148,1.1188088886116696,8886471,0,0,0,0,0,0,0,0,0,0
39,344820,2022-05-10,58200,53437,3068175400,929483798400,15970512,2021-12-31,Y,1877934999999,165578000000,39132000000,64979999999,183377000000,385816000000,203504000000,0,103705000000,3061000000,0,1388414000000,1388414000000,792918000000,1175660000000,296547000000,879112999999,160451000000,7301000000,117225000000,117225000000,3411999999,3149000000,40561000000,91455000000,3494000000,229687000000,7.92905778119002,6.242228831139652,2.0551713770294646,0.2778825335958871,0.2522387424935781,0.6260387074103343,7.704545944071868,0.17786743092920834,0.41253346543922464,0.17267951998193756,3.3388558842370366,15970512,0,0,0,0,0,0,0,0,0,0
40,009070,2022-05-10,5670,221008,1237410130,170100000000,30000000,2021-12-31,Y,532345000000,765000000,537000000,31522000000,118558999999,135400000000,58478000000,0,167856000000,0,363000000,229089000000,222223999999,158169000000,694738000000,83293000000,611445000000,29604000000,2511000000,21325000000,20357000000,5405000000,2093000000,5144000000,23732000000,219000000,33162000000,7.976553341148886,4.00586086090787,1.1681610044313147,0.5910366713373405,0.11989123957520677,1.3050521748114474,3.125637110541267,0.1403933427999689,1.1071206897332857,0.6217414570751472,0.9094737489241362,30000000,0,0,0,0,0,0,0,0,0,0
41,009440,2022-05-10,4520,178173,787243675,101406109600,22434980,2021-12-31,Y,906606000000,37839000000,8995000000,159386000000,236781000000,465205000000,329179000000,0,181434000000,20310000000,8331000000,259966000000,160554000000,498889000000,750828000000,127123000000,623706000000,20404000000,10270000000,9794000000,2708000000,6440000000,915000000,7359000000,24688000000,4967000000,96810000000,10.353901327343271,1.080292872537795,1.0724067884051118,1.7894840094473892,0.16931041463557567,0.8281745322664973,-10.168089530931516,0.09213488760199164,0.8767145879448652,1.4826623893235036,1.0657548704868287,22434980,0,0,0,0,0,0,0,0,0,0
42,119650,2022-05-10,5200,45289,234102070,91520000000,17600000,2021-12-31,Y,385077000000,19465000000,1148000000,89282000000,141923000000,265342000000,221511000000,0,69784000000,21036000000,541000000,49951000000,49055000000,314244000000,355035000000,28818000000,326217000000,4648000000,2413000000,11965000000,11488000000,2599000000,373000000,1155000000,2244000000,802999999,59300000000,7.648976180526536,3.1071707736374803,1.1842980003165726,5.312045804888791,0.08116946216570198,0.9219844342819747,-22.670067182655952,-0.04550652772567999,1.163136089217432,14.986959339057185,1.0217641558890769,17600000,0,0,0,0,0,0,0,0,0,0
43,092220,2022-05-10,3215,3418370,10587593190,465365273315,144748141,2021-12-31,Y,400589000000,53065000000,63723000000,23515000000,57702000000,97809000000,37189000000,0,23632000000,1000000,4978000000,279148000000,272644999999,200544000000,267473000000,56490000000,210983000000,26526000000,1322000000,10173000000,9592000000,21403000000,1443000000,1023000000,7908000000,25000000,27220999999,45.74513647055932,2.539510570684667,2.0503634634849552,0.35038402567813487,0.2111988873643321,0.667699312761958,-12.177680767539217,0.1283785800264616,0.5458074744940898,0.5115007228687223,2.104451677922319,144748141,0,0,0,0,0,0,0,0,0,0
44,016380,2022-05-10,21850,15695219,351065370200,2185194399450,100008897,2021-12-31,Y,2771098000000,661775000000,1286000000,67870000000,367910000000,815570000000,318479000000,0,805364000000,0,16762000000,1150164000000,1150418000000,1123225000000,3354789000000,396767000000,2958022000000,296912000000,2987000000,190708000000,190951000000,80504000000,28274000000,51550000000,61504000000,0,-47201000000,11.458325814596137,6.8820373729113875,1.3772269700945352,0.7090901819218824,0.11826883896423888,1.210635278867799,2.9628550205716295,0.08955219420400232,1.0375258944750039,0.489346193703326,1.3639012666259094,100008897,0,0,0,0,0,0,0,0,0,0
